person_id,証言内容
63261,くすくすと笑った。
42907,「豚って言った？それともイチジク？」と猫は言った。
70955,夜のうちに変わってしまったのかしら？考えてみよう。私は
23530,「さあ、これでモルモットは終わりだ！」とアリスは思った。「これで
82795,これに対し、白ウサギはトランペットを三回吹き鳴らし、それから
42690,知ってるだろ…
32696,彼女はこれについて少し不安を感じました。「だって、結局はね」と
42670,"
"
24241,(コックと赤ん坊も加わって)：
93643,美しのスープ！
30182,真ん中に。アリスは不安そうに目をそれに釘付けにした。なぜなら、
73104,"
"
70992,"‘ARE you to get in at all?’ said the Footman. ‘That’s the first
"
83937,「全部だ！」と彼は三月ウサギを怒って見ながら付け加えた。
71902,彼らが何について話しているか！
28398,"
"
29003,床に落ちている小さなケーキ、そして彼女に名案が浮かんだ。
22011,"
"
27594,あの暗いホールを出て、明るい花壇や
86262,私のことを書いた本があるべきだわ、絶対に！そして私が
33551,"
"
59321,ここで泳いでいるのよ、おお、ネズミよ！」（アリスはこれが正しい
33614,その小さな生き物は（この時までにくしゃみをやめていた）返事としてブーブー言った。
12190,即座に静寂が訪れ、アリスは心の中で思った。「私
70640,私たちと一緒にあなたはいらない！」
92462,会議を延期し、より精力的な
72076,見て。4×5は12、4×6は13、そして
86176,カメ、そして彼の身の上話を聞くために。私は戻っていくつか
48966,"
"
21741,人々はあらゆる方向に走り回り、お互いにぶつかり合った。
47319,質問、そして彼らは彼女に自分たちの主張を繰り返した。もっとも、彼らが
91638,言葉を、変化をつけて。「私はここに座る」と彼は言った。「断続的に
31140,踊りに参加しない、できない、しない、できない、できない。
60236,「思い出さねばならん」と王は言った。「さもなければお前を処刑するぞ。」
22247,"
"
28283,女王には、大小すべての問題を解決する方法が一つしかありませんでした。
98009,今すぐその教訓が何かは言えないけど、すぐに思い出すわ
62987,彼女はこれについて少し不安を感じました。「だって、結局はね」と
90862,自分と同じ年頃の知っている子供たちみんなについて考え、
98422,アリスは真剣に言った。「あなたとはもう関わらないわ。気をつけて
37535,アリスはこれは否定できないと感じ、別の質問をしてみました。
61368,アリスは逆らう勇気がなかったが、すべてが
35466,しかし、ああ！その小さなドアはまた閉まっていて、小さな金の鍵は
31913,"角：次に10人の廷臣たち。彼らは全身を"""
54625,何もないよりはマシだ。」
10713,白ウサギを見ました。最初は少し緊張しましたが、
55943,"
"
43009,"There was certainly too much of it in the air. Even the Duchess
"
37751,彼女がその誰かと入れ替わった可能性があるかどうか見てみた。
22749,"
"
68708,続けた。彼女の聞き手たちは、彼女が
59901,"
"
30080,「なるほど！」と女王は、その間にバラを調べていたのですが、言いました。
56991,座り込んで泣いた。
74663,"
"
19164,第11章 誰がタルトを盗んだのか？
44660,「絶対にしません！」とアリスは、
16455,そしてパーティー全員がすぐに彼女の周りに集まり、混乱した
23135,「ワインはいかが」と三月ウサギは励ますような口調で言いました。
50548,空気を満たし、遠くで聞こえる哀れな代用ウミガメの
13468,"
"
56067,アリスは彼女がそんなに機嫌が良いのを見てとても嬉しく、思いました
66325,あなたのポケットに？」彼はアリスの方を向いて続けました。
15475,「何を描いたの？」とアリスは約束をすっかり忘れて言った。
16100,ハートのジャックは、ただお辞儀をして微笑んで答えただけだった。
65268,「このスープには確かにコショウが多すぎるわ！」とアリスは独り言を言いました、
50248,そして彼女はそれ以上大きくならなかった。それでも、それは非常に不快で、
82357,暑い日だったのでとても眠くてぼんやりしていました）、ヒナギクの首飾りを作る
25678,再び右側のかけらを、そして彼女が
99095,"
"
58898,質問だよ。」
78037,数分間、沈黙があった。
67207,"
"
89458,行列でそのような規則があるとは。「それに、
33357,何かを発明しろ！
42391,"
"
31578,"
"
11092,彼女は最後の言葉をあまりに突然激しく言ったので、アリスは全く
17628,暑い日だったのでとても眠くてぼんやりしていました）、ヒナギクの首飾りを作る
58273,その見込みはなさそうだったので、彼女は周りのものすべてを
50529,「わかったよ」と猫は言いました。そして今回は、とてもゆっくりと消えました、
19233,それを自分のティーカップに入れ、再びそれを見た。しかし、彼は
88867,王家の子供たち、そして他の全員。
27756,全く快適そうには見えず、確かに似合っていませんでした。
91614,"海。先生は年老いたカメだった…私たちは彼をトータスと呼んでいた…"""
41383,うとうとし、ダイナと手をつないで
73236,生活がどんなものか、しかしそれは彼女をあまりに混乱させたので、彼女は続けた。「でも
69699,原因
71236,「代用ウミガメスープが作られるものよ」と女王は言いました。
51845,一体どうやってそれをやったのですか？
89752,私の知ったことか。」
81181,"
"
12509,"
"
44873,宵のスープ、美しいスープ！
45633,「失礼！」とネズミは顔をしかめましたが、とても丁寧に言いました。「
11376,「パン切りナイフで入れるべきじゃなかったな。」
