id,person_id,original,japanese
1905,11211,"but her voice sounded hoarse and strange, and the words did not come the
",
1906,55474,"‘Why,’ said the Dodo, ‘the best way to explain it is to do it.’ (And, as
",
1907,86080,"
",
1908,30615," They are waiting on the shingle--will you come and join the dance?
",
1909,96173,"   ‘The Queen of Hearts, she made some tarts,
",
1910,11162,"us all about it!’
",
1911,96692,"had kept a piece of it in her pocket) till she was about a foot high:
",
1912,42285,"   ‘Beautiful Soup, so rich and green,
",
1913,66443,"Here was another puzzling question; and as Alice could not think of any
",
1914,76405,"after it: ‘I never was so ordered about in all my life, never!’
",
1915,32781,"‘Yes,’ said Alice, ‘I’ve often seen them at dinn--’ she checked herself
",
1916,53444,"‘--or next day, maybe,’ the Footman continued in the same tone, exactly
",
1917,68155,"
",
1918,10309,"
",
1919,68256,"children she knew, who might do very well as pigs, and was just saying
",
1920,35852,"resting in the shade: however, the moment they saw her, they hurried
",
1921,48098,"‘Off with her head!’ the Queen shouted at the top of her voice. Nobody
",
1922,85098,"
",
1923,51707,"(the position in which you usually see Shakespeare, in the pictures
",
1924,74985,"
",
1925,20351,"
",
1926,77379,"
",
1927,78660,"‘Of course,’ the Dodo replied very gravely. ‘What else have you got in
",
1928,83920,"
",
1929,67771,"not look at all comfortable, and it was certainly not becoming.
",
1930,69377,"like them raw.’
",
1931,62070,"  When the pie was all finished, the Owl, as a boon,
",
1932,24328,"
",
1933,79401,"into the garden at once; but, alas for poor Alice! when she got to the
",
1934,35438,"said the Gryphon: and it set to work shaking him and punching him in
",
1935,71047,"desperate that she was ready to ask help of any one; so, when the Rabbit
",
1936,21628,"
",
1937,52821,"hand again, and made another snatch in the air. This time there were
",
1938,58177,"Alice, who felt ready to sink into the earth. At last the Gryphon said
",
1939,94768,"in front of them, with her arms folded, frowning like a thunderstorm.
",
1940,39245,"The next thing was to eat the comfits: this caused some noise and
",
1941,67519,"
",
1942,44769,"just succeeded in curving it down into a graceful zigzag, and was going
",
1943,37434,"arch I’ve got to go through next walking about at the other end of the
",
1944,37984,"‘Ah, well! It means much the same thing,’ said the Duchess, digging her
",
1945,67345,"    And beat him when he sneezes:
",
1946,99650,"all talking together: she made out the words: ‘Where’s the other
",
1947,49640,"Everybody looked at Alice.
",
1948,24153,"   ‘In my youth,’ said his father, ‘I took to the law,
",
1949,36886,"
",
1950,11368,"
",
1951,72442,"short remarks, and she drew herself up and said, very gravely, ‘I think,
",
1952,25478,"Alice a little timidly: ‘but it’s no use going back to yesterday,
",
1953,70052,"‘I can’t explain MYSELF, I’m afraid, sir’ said Alice, ‘because I’m not
",
1954,27659,"state of mind, she turned away.
",
1955,28778,"on the table. ‘Nothing can be clearer than THAT. Then again--“BEFORE SHE
",
1956,69611,"
",
1957,36244,"begun asking riddles.--I believe I can guess that,’ she added aloud.
",
1958,59374,"conclusion that it was a very difficult game indeed.
",
1959,92572,"
",
1960,50360,"
",
1961,60553,"
",
1962,84428,"Forty-two. ALL PERSONS MORE THAN A MILE HIGH TO LEAVE THE COURT.’
",
1963,33478,"about the reason and all that,’ he said to the Gryphon.
",
1964,70526,"
",
1965,48438,"to her lips. ‘I know SOMETHING interesting is sure to happen,’ she said
",
1966,21601,"‘I should like it very much,’ said Alice, ‘but I haven’t been invited
",
1967,77639,"gardeners instantly jumped up, and began bowing to the King, the Queen,
",
1968,17921,"‘What for?’ said the one who had spoken first.
",
1969,66646,"
",
1970,58377,"
",
1971,42546,"on, as she heard the Queen’s voice in the distance, screaming with
",
1972,67007,"‘Of course you don’t!’ the Hatter said, tossing his head contemptuously.
",
1973,69935,"
",
1974,73965,"cats: nasty, low, vulgar things! Don’t let me hear the name again!’
",
1975,69051,"birds and beasts, as well as the whole pack of cards: the Knave was
",
1976,48684,"
",
1977,30190,"are; secondly, because they’re making such a noise inside, no one could
",
1978,76535,"Alice noticed with some surprise that the pebbles were all turning into
",
1979,19336,"your Majesty?’ he asked.
",
1980,27406,"‘Very true,’ said the Duchess: ‘flamingoes and mustard both bite. And
",
1981,69745,"Now, if you only kept on good terms with him, he’d do almost anything
",
1982,56681,"Knave of Hearts, who only bowed and smiled in reply.
",
1983,31519,"    [later editions continued as follows
",
1984,17976,"the Conqueror, whose cause was favoured by the pope, was soon submitted
",
1985,61786,"
",
1986,99171,"‘Shan’t,’ said the cook.
",
1987,47515,"‘That’s none of YOUR business, Two!’ said Seven.
",
1988,67720,"
",
1989,77787,"hurry, muttering to himself as he came, ‘Oh! the Duchess, the Duchess!
",
1990,89301,"‘Soles and eels, of course,’ the Gryphon replied rather impatiently:
",
1991,85166,"
",
1992,38308,"sudden change, but very glad to find herself still in existence; ‘and
",
1993,25615,"when I learn music.’
",
1994,11447,"
",
1995,15921,"
",
1996,12030,"
",
1997,82317,"
",
1998,63915,"Alice started to her feet, for it flashed across her mind that she had
",
1999,97096,"
",
2000,17116,"
",
2001,22070,"‘Who’s making personal remarks now?’ the Hatter asked triumphantly.
",
2002,24255,"‘Come on!’ cried the Gryphon, and, taking Alice by the hand, it hurried
",
2003,49360,"Alice started to her feet, for it flashed across her mind that she had
",
2004,34993,"the m--’
",
2005,98898,"grow shorter.’
",
2006,71354,"a pleased tone.
",
2007,79231,"
",
2008,77343,"‘Ah! that accounts for it,’ said the Hatter. ‘He won’t stand beating.
",
2009,79383,"quite a conversation of it altogether; but after a few minutes she heard
",
2010,56820,"home! Why, I wouldn’t say anything about it, even if I fell off the top
",
2011,59448,"the Mouse’s tail; ‘but why do you call it sad?’ And she kept on puzzling
",
2012,13818,"time,’ she said, ‘than waste it in asking riddles that have no answers.’
",
2013,81194,"them bitter--and--and barley-sugar and such things that make children
",
2014,86305,"
",
2015,22576,"   Game, or any other dish?
",
2016,13859,"
",
2017,31188,"‘But, it goes on “THEY ALL RETURNED FROM HIM TO YOU,”’ said Alice.
",
2018,13273,"
",
2019,53359,"‘He must have imitated somebody else’s hand,’ said the King. (The jury
",
2020,83901,"   And the muscular strength, which it gave to my jaw,
",
2021,29011,"     “Up above the world you fly,
",
2022,17378,"she set to work very carefully, nibbling first at one and then at the
",
2023,60846,"
",
2024,45554,"but her voice sounded hoarse and strange, and the words did not come the
",
2025,48974,"‘It wasn’t very civil of you to sit down without being invited,’ said
",
2026,44225,"
",
2027,68727,"
",
2028,76260,"bread-and-butter getting so thin--and the twinkling of the tea--’
",
2029,18265,"“What for?”’
",
2030,50719,"go down the chimney!’
",
2031,42850,"telescope.’
",
2032,30701,"Presently she began again. ‘I wonder if I shall fall right THROUGH the
",
2033,98771,"voice, ‘Why the fact is, you see, Miss, this here ought to have been a
",
2034,53847,"Alice looked down at them, and considered a little before she gave her
",
2035,82301,"
",
2036,45179,"             Said
",
2037,10193,"
",
2038,23014,"she passed; it was labelled ‘ORANGE MARMALADE’, but to her great
",
2039,34621,"‘How do you like the Queen?’ said the Cat in a low voice.
",
2040,19608,"‘You might just as well say,’ added the March Hare, ‘that “I like what I
",
2041,39053,"shouldn’t be hungry for it, you know.’
",
2042,26221,"hint to Time, and round goes the clock in a twinkling! Half-past one,
",
2043,60192,"to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good
",
2044,61595," ‘“Will you walk a little faster?” said a whiting to a snail.
",
2045,91104,"are; secondly, because they’re making such a noise inside, no one could
",
2046,53737,"should like to hear her try and repeat something now. Tell her to
",
2047,71946,"There was a table set out under a tree in front of the house, and the
",
2048,92343,"about two feet high, and was going on shrinking rapidly: she soon found
",
2049,19660,"‘And who are THESE?’ said the Queen, pointing to the three gardeners who
",
2050,48875,"answered ‘Come on!’ and ran the faster, while more and more faintly
",
2051,10095,"
",
2052,18094,"
",
2053,73404,"
",
2054,62803,"for the next moment a shower of little pebbles came rattling in at the
",
2055,89237,"CHAPTER X. The Lobster Quadrille
",
2056,26088,"      Improve his shining tail,
",
2057,13772,"‘But who is to give the prizes?’ quite a chorus of voices asked.
",
2058,11424,"‘Oh, a song, please, if the Mock Turtle would be so kind,’ Alice
",
2059,52019,"is, you know. Please, Ma’am, is this New Zealand or Australia?’ (and
",
2060,91629,"         Twinkle, twinkle--“’
",
2061,29349,"way, ‘Prizes! Prizes!’
",
2062,90833,"the flowers and the blades of grass, but she did not see anything that
",
2063,24647,"
",
2064,47470,"
",
2065,91846,"
",
2066,33225,"presented the thimble, saying ‘We beg your acceptance of this elegant
",
2067,49007,"
",
2068,51512,"would, in the after-time, be herself a grown woman; and how she would
",
2069,11856,"
",
2070,51548,"‘Oh, a song, please, if the Mock Turtle would be so kind,’ Alice
",
2071,82816,"For some minutes the whole court was in confusion, getting the Dormouse
",
2072,65434,"herself by it, and found that, as nearly as she could guess, she was now
",
2073,15012,"
",
2074,87470,"wondering if anything would EVER happen in a natural way again.
",
2075,45781,"‘I thought it would,’ said the Cat, and vanished again.
",
2076,16939,"
",
2077,23178,"at the Cat’s head with great curiosity.
",
2078,62142,"
",
2079,90433,"say--that’s the same thing, you know.’
",
2080,74026,"tea-things are put out here?’ she asked.
",
2081,54693,"running down his cheeks, he went on again:--
",
2082,59178,"VERY much out of the way to hear the Rabbit say to itself, ‘Oh dear!
",
2083,64906,"to say!’
",
2084,59855,"‘The lobsters!’ shouted the Gryphon, with a bound into the air.
",
2085,10039,"     Beau--ootiful Soo--oop!
",
2086,49525,"
",
2087,79995,"had vanished completely.
",
2088,35231,"used--and I don’t keep the same size for ten minutes together!’
",
2089,60073,"
",
2090,25621,"
",
2091,32503,"
",
2092,57032,"appear to others that what you were or might have been was not otherwise
",
2093,14393,"out here? Run home this moment, and fetch me a pair of gloves and a fan!
",
2094,87608,"‘I didn’t know that Cheshire cats always grinned; in fact, I didn’t know
",
2095,97540,"‘Their heads are gone, if it please your Majesty!’ the soldiers shouted
",
2096,96775,"one way up as the other.’
",
